Name	Reactants	SMARTS	Products
9_0	Any;Any	[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z2:4](-[*:5])-[N&D1&v3&H2&+0&!R:6].[O&D2&v2&H0&+0&!R:7]-[C&D2&v4&H2&+0&!R&z1:8]-[C&D3&v4&H1&+0&R&z1:9]1-[O&D2&v2&H0&+0&R:10]-[C&D3&v4&H1&+0&R&z2:11](-[n&D3&v3&H0&+0&R:12])-[C&D3&v4&H1&+0&R&z1:13](-[O&D1&v2&H1&+0&!R:14])-[C&D3&v4&H1&+0&R&z1:15]-1-[O&D2&v2&H0&+0&!R:16]-[C&D3&v4&H0&+0&!R&z2:17](=[O&D1&v2&H0&+0&!R:18])-[C&D3&v4&H1&+0&!R&z1:19](-[N&D1&v3&H2&+0&!R:20])-[C&D2&v4&H2&+0&!R&z0:21]-[C&D2&v4&H2&+0&!R&z0:22]-[C&D2&v4&H2&+0&!R&z1:23]>>[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z2:4](-[*:5])-[N&D2&v3&H1&+0&!R:6]-[C&D3&v4&H0&+0&!R&z2:17](=[O&D1&v2&H0&+0&!R:18])-[C&D3&v4&H1&+0&!R&z1:19](-[N&D1&v3&H2&+0&!R:20])-[C&D2&v4&H2&+0&!R&z0:21]-[C&D2&v4&H2&+0&!R&z0:22]-[C&D2&v4&H2&+0&!R&z1:23].[O&D2&v2&H0&+0&!R:7]-[C&D2&v4&H2&+0&!R&z1:8]-[C&D3&v4&H1&+0&R&z1:9]1-[O&D2&v2&H0&+0&R:10]-[C&D3&v4&H1&+0&R&z2:11](-[n&D3&v3&H0&+0&R:12])-[C&D3&v4&H1&+0&R&z1:13](-[O&D1&v2&H1&+0&!R:14])-[C&D3&v4&H1&+0&R&z1:15]-1-[O&D1&v2&H1&+0&!R:16]	Any;Any
10_0	Any;Any	[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z2:4](-[*:5])-[N&D1&v3&H2&+0&!R:6].[O&D2&v2&H0&+0&!R:7]-[C&D2&v4&H2&+0&!R&z1:8]-[C&D3&v4&H1&+0&R&z1:9]1-[O&D2&v2&H0&+0&R:10]-[C&D3&v4&H1&+0&R&z2:11](-[n&D3&v3&H0&+0&R:12])-[C&D3&v4&H1&+0&R&z1:13](-[O&D1&v2&H1&+0&!R:14])-[C&D3&v4&H1&+0&R&z1:15]-1-[O&D2&v2&H0&+0&!R:16]-[C&D3&v4&H0&+0&!R&z2:17](=[O&D1&v2&H0&+0&!R:18])-[C&D3&v4&H1&+0&!R&z1:19](-[N&D1&v3&H2&+0&!R:20])-[C&D2&v4&H2&+0&!R&z0:21]-[c&D3&v4&H0&+0&R&z0:22](:[c&D2&v4&H1&+0&R&z0:23]):[c&D2&v4&H1&+0&R&z0:24]>>[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z2:4](-[*:5])-[N&D2&v3&H1&+0&!R:6]-[C&D3&v4&H0&+0&!R&z2:17](=[O&D1&v2&H0&+0&!R:18])-[C&D3&v4&H1&+0&!R&z1:19](-[N&D1&v3&H2&+0&!R:20])-[C&D2&v4&H2&+0&!R&z0:21]-[c&D3&v4&H0&+0&R&z0:22](:[c&D2&v4&H1&+0&R&z0:23]):[c&D2&v4&H1&+0&R&z0:24].[O&D2&v2&H0&+0&!R:7]-[C&D2&v4&H2&+0&!R&z1:8]-[C&D3&v4&H1&+0&R&z1:9]1-[O&D2&v2&H0&+0&R:10]-[C&D3&v4&H1&+0&R&z2:11](-[n&D3&v3&H0&+0&R:12])-[C&D3&v4&H1&+0&R&z1:13](-[O&D1&v2&H1&+0&!R:14])-[C&D3&v4&H1&+0&R&z1:15]-1-[O&D1&v2&H1&+0&!R:16]	Any;Any
11_0	Any;ACETYL-COA	[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z2:4](-[*:5])-[N&D1&v3&H2&+0&!R:6].[C&D1&v4&H3&+0&!R&z0:7]-[C&D3&v4&H0&+0&!R&z2:8](=[O&D1&v2&H0&+0&!R:9])-[S&D2&v2&H0&+0&!R:10]-[C&D2&v4&H2&+0&!R&z1:11]-[C&D2&v4&H2&+0&!R&z1:12]-[N&D2&v3&H1&+0&!R:13]-[C&D3&v4&H0&+0&!R&z2:14]>>[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z2:4](-[*:5])-[N&D2&v3&H1&+0&!R:6]-[C&D3&v4&H0&+0&!R&z2:8](-[C&D1&v4&H3&+0&!R&z0:7])=[O&D1&v2&H0&+0&!R:9].[C&D3&v4&H0&+0&!R&z2:14]-[N&D2&v3&H1&+0&!R:13]-[C&D2&v4&H2&+0&!R&z1:12]-[C&D2&v4&H2&+0&!R&z1:11]-[S&D1&v2&H1&+0&!R:10]	Any;CoA
12_0	Any;Any	[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z2:4](-[*:5])-[N&D1&v3&H2&+0&!R:6].[C&D2&v4&H2&+0&!R&z1:7]-[C&D2&v4&H2&+0&!R&z0:8]-[C&D2&v4&H2&+0&!R&z0:9]-[C&D3&v4&H1&+0&!R&z1:10](-[N&D1&v3&H2&+0&!R:11])-[C&D3&v4&H0&+0&!R&z2:12](=[O&D1&v2&H0&+0&!R:13])-[O&D1&v2&H1&+0&!R:14]>>[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z2:4](-[*:5])-[N&D2&v3&H1&+0&!R:6]-[C&D3&v4&H0&+0&!R&z2:12](=[O&D1&v2&H0&+0&!R:13])-[C&D3&v4&H1&+0&!R&z1:10](-[N&D1&v3&H2&+0&!R:11])-[C&D2&v4&H2&+0&!R&z0:9]-[C&D2&v4&H2&+0&!R&z0:8]-[C&D2&v4&H2&+0&!R&z1:7].[O&D0&v2&H2&+0&!R:14]	Any;WATER
13_0	Any;Any	[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z2:4](-[*:5])-[N&D1&v3&H2&+0&!R:6].[N&D1&v3&H2&+0&!R:7]-[C&D3&v4&H1&+0&!R&z1:8](-[C&D2&v4&H2&+0&!R&z0:9]-[c&D3&v4&H0&+0&R&z0:10](:[c&D2&v4&H1&+0&R&z1:11]):[c&D3&v4&H0&+0&R&z0:12])-[C&D3&v4&H0&+0&!R&z2:13](=[O&D1&v2&H0&+0&!R:14])-[O&D1&v2&H1&+0&!R:15]>>[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z2:4](-[*:5])-[N&D2&v3&H1&+0&!R:6]-[C&D3&v4&H0&+0&!R&z2:13](=[O&D1&v2&H0&+0&!R:14])-[C&D3&v4&H1&+0&!R&z1:8](-[N&D1&v3&H2&+0&!R:7])-[C&D2&v4&H2&+0&!R&z0:9]-[c&D3&v4&H0&+0&R&z0:10](:[c&D2&v4&H1&+0&R&z1:11]):[c&D3&v4&H0&+0&R&z0:12].[O&D0&v2&H2&+0&!R:15]	Any;WATER
14_0	ACETYL-COA;Any	[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[S&D2&v2&H0&+0&!R:4]-[C&D2&v4&H2&+0&!R&z1:5]-[C&D2&v4&H2&+0&!R&z1:6]-[N&D2&v3&H1&+0&!R:7]-[C&D3&v4&H0&+0&!R&z2:8].[C&D3&v4&H1&+0&!R&z2:9]-[N&D2&v3&H1&+0&!R:10]-[C&D3&v4&H0&+0&!R&z2:11](=[O&D1&v2&H0&+0&!R:12])-[C&D3&v4&H1&+0&!R&z2:13](-[*:14])-[N&D1&v3&H2&+0&!R:15]>>[C&D3&v4&H0&+0&!R&z2:8]-[N&D2&v3&H1&+0&!R:7]-[C&D2&v4&H2&+0&!R&z1:6]-[C&D2&v4&H2&+0&!R&z1:5]-[S&D1&v2&H1&+0&!R:4].[C&D3&v4&H1&+0&!R&z2:9]-[N&D2&v3&H1&+0&!R:10]-[C&D3&v4&H0&+0&!R&z2:11](=[O&D1&v2&H0&+0&!R:12])-[C&D3&v4&H1&+0&!R&z2:13](-[*:14])-[N&D2&v3&H1&+0&!R:15]-[C&D3&v4&H0&+0&!R&z2:2](-[C&D1&v4&H3&+0&!R&z0:1])=[O&D1&v2&H0&+0&!R:3]	CoA;Any
15_0	CoA;Any	[C&D3&v4&H0&+0&!R&z2:1]-[N&D2&v3&H1&+0&!R:2]-[C&D2&v4&H2&+0&!R&z1:3]-[C&D2&v4&H2&+0&!R&z1:4]-[S&D1&v2&H1&+0&!R:5].[C&D3&v4&H1&+0&!R&z2:6]-[N&D2&v3&H1&+0&!R:7]-[C&D3&v4&H0&+0&!R&z2:8](=[O&D1&v2&H0&+0&!R:9])-[C&D3&v4&H1&+0&!R&z2:10](-[*:11])-[N&D2&v3&H1&+0&!R:12]-[C&D3&v4&H0&+0&!R&z2:13](-[C&D1&v4&H3&+0&!R&z0:14])=[O&D1&v2&H0&+0&!R:15]>>[C&D1&v4&H3&+0&!R&z0:14]-[C&D3&v4&H0&+0&!R&z2:13](=[O&D1&v2&H0&+0&!R:15])-[S&D2&v2&H0&+0&!R:5]-[C&D2&v4&H2&+0&!R&z1:4]-[C&D2&v4&H2&+0&!R&z1:3]-[N&D2&v3&H1&+0&!R:2]-[C&D3&v4&H0&+0&!R&z2:1].[C&D3&v4&H1&+0&!R&z2:6]-[N&D2&v3&H1&+0&!R:7]-[C&D3&v4&H0&+0&!R&z2:8](=[O&D1&v2&H0&+0&!R:9])-[C&D3&v4&H1&+0&!R&z2:10](-[*:11])-[N&D1&v3&H2&+0&!R:12]	ACETYL-COA;Any
16_0	Any;Any	[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z2:4](-[*:5])-[N&D2&v3&H1&+0&!R:6]-[C&D3&v4&H0&+0&!R&z2:7](=[O&D1&v2&H0&+0&!R:8])-[C&D3&v4&H1&+0&!R&z1:9](-[N&D1&v3&H2&+0&!R:10])-[C&D2&v4&H2&+0&!R&z0:11]-[C&D2&v4&H2&+0&!R&z0:12]-[C&D2&v4&H2&+0&!R&z1:13].[O&D2&v2&H0&+0&!R:14]-[C&D2&v4&H2&+0&!R&z1:15]-[C&D3&v4&H1&+0&R&z1:16]1-[O&D2&v2&H0&+0&R:17]-[C&D3&v4&H1&+0&R&z2:18](-[n&D3&v3&H0&+0&R:19])-[C&D3&v4&H1&+0&R&z1:20](-[O&D1&v2&H1&+0&!R:21])-[C&D3&v4&H1&+0&R&z1:22]-1-[O&D1&v2&H1&+0&!R:23]>>[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z2:4](-[*:5])-[N&D1&v3&H2&+0&!R:6].[O&D2&v2&H0&+0&!R:14]-[C&D2&v4&H2&+0&!R&z1:15]-[C&D3&v4&H1&+0&R&z1:16]1-[O&D2&v2&H0&+0&R:17]-[C&D3&v4&H1&+0&R&z2:18](-[n&D3&v3&H0&+0&R:19])-[C&D3&v4&H1&+0&R&z1:20](-[O&D1&v2&H1&+0&!R:21])-[C&D3&v4&H1&+0&R&z1:22]-1-[O&D2&v2&H0&+0&!R:23]-[C&D3&v4&H0&+0&!R&z2:7](=[O&D1&v2&H0&+0&!R:8])-[C&D3&v4&H1&+0&!R&z1:9](-[N&D1&v3&H2&+0&!R:10])-[C&D2&v4&H2&+0&!R&z0:11]-[C&D2&v4&H2&+0&!R&z0:12]-[C&D2&v4&H2&+0&!R&z1:13]	Any;Any
17_0	Any;WATER	[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z2:4](-[*:5])-[N&D2&v3&H1&+0&!R:6]-[C&D3&v4&H0&+0&!R&z2:7](=[O&D1&v2&H0&+0&!R:8])-[C&D3&v4&H1&+0&!R&z1:9](-[N&D1&v3&H2&+0&!R:10])-[C&D2&v4&H2&+0&!R&z0:11]-[C&D2&v4&H2&+0&!R&z0:12]-[C&D2&v4&H2&+0&!R&z1:13].[O&D0&v2&H2&+0&!R:14]>>[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z2:4](-[*:5])-[N&D1&v3&H2&+0&!R:6].[C&D2&v4&H2&+0&!R&z1:13]-[C&D2&v4&H2&+0&!R&z0:12]-[C&D2&v4&H2&+0&!R&z0:11]-[C&D3&v4&H1&+0&!R&z1:9](-[N&D1&v3&H2&+0&!R:10])-[C&D3&v4&H0&+0&!R&z2:7](=[O&D1&v2&H0&+0&!R:8])-[O&D1&v2&H1&+0&!R:14]	Any;Any
18_0	Any;WATER	[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z2:4](-[*:5])-[N&D2&v3&H1&+0&!R:6]-[C&D3&v4&H0&+0&!R&z2:7](=[O&D1&v2&H0&+0&!R:8])-[C&D3&v4&H1&+0&!R&z1:9](-[N&D1&v3&H2&+0&!R:10])-[C&D2&v4&H2&+0&!R&z0:11]-[c&D3&v4&H0&+0&R&z0:12](:[c&D2&v4&H1&+0&R&z1:13]):[c&D3&v4&H0&+0&R&z0:14].[O&D0&v2&H2&+0&!R:15]>>[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z2:4](-[*:5])-[N&D1&v3&H2&+0&!R:6].[N&D1&v3&H2&+0&!R:10]-[C&D3&v4&H1&+0&!R&z1:9](-[C&D2&v4&H2&+0&!R&z0:11]-[c&D3&v4&H0&+0&R&z0:12](:[c&D2&v4&H1&+0&R&z1:13]):[c&D3&v4&H0&+0&R&z0:14])-[C&D3&v4&H0&+0&!R&z2:7](=[O&D1&v2&H0&+0&!R:8])-[O&D1&v2&H1&+0&!R:15]	Any;Any
